manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,,,,,,,,Annual Emission,Daily Emissions
Lenovo,ThinkPad P71,Workplace,Laptop,937,0.08,,,US,17-Jan,https://www.lenovo.com/medias/PCF-ThinkPad-P71.pdf?context=bWFzdGVyfHJvb3R8NjIzOTI1fGFwcGxpY2F0aW9uL3BkZnxoNDQvaGQ2Lzk0ODYxMDk1NDAzODIucGRmfDhiOWIwNmRiODdkODZjYTczNGQyMTA0YmQ4MGZhY2RmNWViYTJmM2I5YmE3MzNhYzVmYzBhNGVlODU4YzM5NDM,63350cb365008f02386c980295a44adb,0.1601,,3.4,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad P72,Workplace,Laptop,457,0.23,,5,EU,18-Aug,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/PCF_ThinkPad_P72.pdf,041e81d0c536a6a1b9c6a31447f6ce9a,0.1991,,2.84,CN,17.3,,,,,,1/11/2020,Initial Parsing,,,,,,,,,91.4,0.250410959
Lenovo,ThinkPad S1 Yoga,Workplace,Laptop,360,0.17,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-S1-Yoga.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMzY4NzZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZDEvaGE1LzkzNTIxMzYxMzA1OTAucGRmfDk1ZTdiMTE4MWY1ZjVhMDE3MDlhNTBhOTUzMDFmNDRjNjVlNWU1ODljNWJiNTVjYjc0ZWU0YTk5ZTYyMDkzZTE,ee7fc29f97704bdd620b223ca1f7c324,0.1583,,1.648,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,90,0.246575342
Lenovo,ThinkPad S3 Yoga 14,Workplace,Laptop,416,0.13,,2,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-S3-Yoga-14.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMTAzODJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYjIvaGQ4LzkzNTIxMzY0MjU1MDIucGRmfDY3NWFjZDYyYmQyYjZmOTk0ZDA5OWJmN2MwMDA4ZDk3ZmZkOWRmYTUxZTQxZmRlOWIxZjA4NDNkMWFhNmY0N2I,16c12c2c4b4735487c642265990bb489,0.1587,,1.88,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,208,0.569863014
Lenovo,ThinkPad S3-S431,Workplace,Laptop,349,0.15,,3,US,15-Aug,https://www.lenovo.com/medias/PCF-ThinkPad-S431-S3-S431.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMTM4MjR8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNmQvaDUzLzkzNTIxMzc4MzQ1MjYucGRmfGU1NDI1MDg1ZGYzMGNmYjFhOGRlZGU2OWQwYWI2YTBhMTA1M2RhNjE0YTFkOTMzYTA5ZWRiMjI4ZTY1N2RkMDc,9661d0893a0e2131353b845336ba9604,0.106,,1.447,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,116.3333333,0.318721461
Lenovo,ThinkPad S3-S440,Workplace,Laptop,342,0.18,,3,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-S440-S3-S440.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMjQ3Mzd8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYjMvaDU3LzkzNTIxMzc5OTgzNjYucGRmfDMwYWY0YWJhN2E4M2U1YjM2OTAzNmVjOTlkNzg4NzVkZWMzMTg2NjgyMjEzMmJkYzkxZjk0YjgxNjE1MzFjNDU,b995d75ad94b008abed22189fd92db6b,0.1053,,1.5,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,114,0.312328767
Lenovo,ThinkPad T440,Workplace,Laptop,301,0.14,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-T440.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMDg0MjV8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZGIvaDgwLzkzNTIxNDA5ODAyNTQucGRmfDMwNDNjYTNiN2QwZjc5YjMwNmIwNzZjNmYwMzM3NjZmZDE0ZGY5NGE0ZGFlNGM4MzUyN2I0Mjk2ZDI3OWVlOTI,0b9fbf192d76bf64eb7dc1bdfb8d7df2,0.1595,,1.88,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,75.25,0.206164384
Lenovo,ThinkPad T440s,Workplace,Laptop,315,0.16,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-T440s.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyNDI3MzZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYmEvaDA0LzkzNTIxNDM1MzYxNTgucGRmfDk0MmY0N2M5Y2ZiY2U5MDBmOTZkNWZlN2U3OTRjZWQ2MjgzNjc5YmYzNzcwYzViMWQzYTcxNjQwODVmN2EwM2E,402b1ed4c70b82941ff5c2d6b261c6bc,0.1524,,1.65,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,78.75,0.215753425
Lenovo,ThinkPad T450s,Workplace,Laptop,471,0.14,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-ThinkPad-T450s.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMzQ0NzZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMzIvaGI0LzkzNTIxNDM4MzEwNzAucGRmfGVlMmI2NWQzOTBiMTQwNDMzYmI0NDUwYWMxYTdkNjdlYzY4ZTQzYmRkZmQ4ZTMxMTU4NDJlYjM4YjQ1MjFmZGY,e05e0c60be95eb5fdafaee171f043aaa,0.1423,,1.753,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,117.75,0.32260274
Lenovo,ThinkPad T460,Workplace,Laptop,359,0.26,,,US,15-Dec,https://www.lenovo.com/medias/PCF-ThinkPad-T460.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwzMDUxNjh8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oM2YvaDM4LzkzNTIxNDM5MjkzNzQucGRmfDA1ZGNjYWQ2NmU0MjZiNzM3NGE1NmFjYTkyYTU2YzU1YmIxYTEyYzdmMTM2ODE4YjcwOTVmNDU5NGQ4YmE0OTU,b8f9d1229c9490e507a2c1cbe8c2c332,0.1755,,1.862,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad T460s,Workplace,Laptop,461,0.16,,,US,16-Jan,https://www.lenovo.com/medias/PCF-ThinkPad-T460s.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw1NjgwMjZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNzAvaGRmLzkzNTIxNDQyMjQyODYucGRmfDc1NWJiZDkxMTUxOThlZGQ1NzQyOGQxOTk4NzZjY2VkN2E3MmY3ZTViNWVmOWZkMTNkNTQzMjJlNWY0NjY0NTc,40b1506a8face841198a483ec8a34f1c,0.1432,,1.45,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad T470,Workplace,Laptop,393,0.3,,5,US,16-Nov,https://www.lenovo.com/medias/PCF-ThinkPad-T470.pdf?context=bWFzdGVyfEVDTy1QQ0YtTk9URUJPT0t8MTg0NDI1fGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGLU5PVEVCT09LL2gxOC9oMWEvOTQ1MjU3MDE4MTY2Mi5wZGZ8MWM5OWEwNTc5ZTQ0YjFhN2Y1NDliNDMzY2YzYzZiYzMwM2NlNjc2ZDg2NTVkOGVjNzVlNjdjMTRiYTgxODc5Nw,070044409f656aae3f07354f3909372c,0.1552,,1.804,CN,14.1,,,,,,1/11/2020,Initial Parsing,,,,,,,,,78.6,0.215342466
Lenovo,ThinkPad T470p,Workplace,Laptop,466,0.25,,5,,16-Dec,https://www.lenovo.com/medias/PCF-ThinkPad-T470p.pdf?context=bWFzdGVyfEVDTy1QQ0YtTk9URUJPT0t8NDI0NTYwfGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGLU5PVEVCT09LL2gwOS9oNGUvOTQ1MjU3MDUwOTM0Mi5wZGZ8YmNlMzVmMGQzYTY1NmJhYTFjYTI4ZmE4ODRhNTU5MWJkM2QzMWM1MDZhYTNiYWMxNjQyMWQyZjVlOTIyYWMyMg,ded2a2ce2614b1b03c4d86d7db6d342f,0.1502,,1.817,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,93.2,0.255342466
Lenovo,ThinkPad T470s,Workplace,Laptop,440,0.13,,,US,17-Jan,https://www.lenovo.com/medias/PCF-ThinkPad-T470s.pdf?context=bWFzdGVyfHJvb3R8MzI5NzQyfGFwcGxpY2F0aW9uL3BkZnxoYmEvaDczLzk0ODYxMTExMTMyNDYucGRmfDk5ZGUyYzAyYjIzYWY4MDgzZWZmOTRjZjIwMmMyNWMxZTU2ZTVkOWEwOGJkM2M1NzE3Y2MzZTk2MTViMDU4Mjg,2e630691bea5963fa3d9493de56b9b12,0.1455,,1.32,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad T490,Workplace,Laptop,421,0.1,,5,EU,19-Feb,https://static.lenovo.com/ww/docs/regulatory/PCF_ThinkPad_T490.pdf,478456815d73e756c1b431fb0b533ceb,0.2565,,1.431,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,84.2,0.230684932
Lenovo,ThinkPad T490.ThinkPad P43s,Workplace,Laptop,421,0.1,,5,EU,19-Sep,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t490_thinkpad-p43s.pdf,0666dd62810b4850c54468bbb8de023e,0.2565,,1.431,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,84.2,0.230684932
Lenovo,ThinkPad T490s,Workplace,Laptop,304,0.14,,5,EU,19-Jan,https://static.lenovo.com/ww/docs/regulatory/PCF_ThinkPad_T490s.pdf,1d988742f77d8c511123c6e8cd2c1a5a,0.2171,,1.27,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,60.8,0.166575342
Lenovo,ThinkPad T495,Workplace,Laptop,233,0.16,,5,EU,19-Mar,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2019/PCF_ThinkPad_T495.pdf,6e82ffea9564cffe1e65165aa0f58872,0.4077,,1.546,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,46.6,0.127671233
Lenovo,ThinkPad T495s,Workplace,Laptop,307,0.14,,5,EU,19-Apr,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2019/PCF_ThinkPad_T495s.pdf,c1fffced84ff4e6b0e63fa361914bbfb,0.2248,,1.63,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,61.4,0.168219178
Lenovo,ThinkPad T540p,Workplace,Laptop,353,0.23,,5,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-T540p.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMjYyMTJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMjgvaGRkLzkzNTIxNDU1Njc3NzQucGRmfGExMmQ0YTM4NzA0NTJkNDRmZTdkOTliNjhkNjFkMWNjMjNlMTJiZTgwZDcyNzUzNmFlMTBmYzc3NWFkNmE2MjA,05d49739fa9801e72805b8fe2c5dd803,0.1756,,15.6,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,70.6,0.193424658
Lenovo,ThinkPad T550,Workplace,Laptop,345,0.26,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-ThinkPad-T550.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyNTgwOTh8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oODEvaDk5LzkzNTIxNDU4Mjk5MTgucGRmfDkxNmNiNDRkZjFkYWJkMjgyZDgyMjA3NDc1NGViMTgwOTUzZDcyNTc0MmQzZDQ1MmE2NjQ0YzA3N2MzNDFjNzI,a8010e58e4ee1fe37941e08a221ee3d2,0.1681,,2.23,CN,15.6,,,,,,1/11/2020,Initial Parsing,,,,,,,,,86.25,0.23630137
Lenovo,ThinkPad T560. P50s,Workplace,Laptop,475,0.23,,,US,16-Jan,https://www.lenovo.com/medias/PCF-ThinkPad-T560-P50s.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw0NTMzOTd8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYmEvaGVlLzkzNTIxNDc1OTkzOTAucGRmfDI4MGYzYzQ3OGRhYmNkNzE3OTUxOWZmMGFhNGQyMzk5ZDZkYTBjMDliZTk1ZTQ1NDcyNTRkODQwMDk2NzQ0ZDk,7a1bdf4878da141eb6ef739505ed3da0,0.1495,,2.23,CN,15.6,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad T590,Workplace,Laptop,433,0.09,,5,EU,19-Feb,https://static.lenovo.com/ww/docs/regulatory/PCF_ThinkPad_T590.pdf,c76a686c0d3ff037f207e746a021d95f,0.2587,,1.754,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,86.6,0.237260274
Lenovo,ThinkPad W540,Workplace,Laptop,455,0.4,,5,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-W540.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyNTEyMTF8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oOGUvaDE2LzkzNTIxNDc3NjMyMzAucGRmfDdlYjYyNWQzNTc0MWU4YjZmOGE0MDRhYWRlZjg0NzBkMWYyZjcxODNjNmM4MDYzZWE2MjBkMGJlMmE1MjhmY2Q,28573c5fa4edbb75a3577ae843d3337c,0.1451,,15.6,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,91,0.249315068
Lenovo,ThinkPad X1 Carbon 5th Gen,Workplace,Laptop,279,0.17,,,US,17-Feb,https://www.lenovo.com/medias/PCF-ThinkPad-X1-Carbon-5th.pdf?context=bWFzdGVyfHJvb3R8ODQyMTc0fGFwcGxpY2F0aW9uL3BkZnxoMzcvaDFhLzk0ODYxMTk5Mjc4MzgucGRmfDI3MWFkNWVhNmIzYjIyNGVmMTMxOTI3ZWEzOTUwZGY4NTVmYWE0ZjUyMWY4NzkyOTEzMmRkMTgyZGViYTZjOTY,55194d344ec978a11850abcbb4b87cea,0.1971,,1.14,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad X1 Carbon,Workplace,Laptop,315,0.25,,5,US,15-Sep,https://www.lenovo.com/medias/PCF-ThinkPad-X1-Carbon-3rd.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMTMwMzJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMGEvaGZkLzkzNTIxNDg0NTEzNTgucGRmfDkwY2Q5YzM2YTFmMTgzY2FkNDBkNjE5MGE0YTgzYWJkYTdjOWQyYzUxNDc1NjhjZTI2MWZkZTIyYWE0ZmVkZTU,1f33468814bbfae7e0a032012fcbaf2c,0.1841,,1.44,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,63,0.17260274
Lenovo,ThinkPad X1 Yoga 2nd Gen,Workplace,Laptop,337,0.21,,5,,16-Dec,https://www.lenovo.com/medias/PCF-ThinkPad-X1-Yoga-2nd.pdf?context=bWFzdGVyfHJvb3R8NzcyMzQzfGFwcGxpY2F0aW9uL3BkZnxoYTAvaGE2Lzk0ODYxNTQ0MzI1NDIucGRmfGZmMDQ0YmE3NDExMWFlMTdmNTQ4NjMzNmNlM2U4NmU1YWNlNDRhMTg1MTBkMzkzZWI4NDQwZDc1MTY0ZDE2ZTk,40742633e30fb4d9024683cc24434824,0.1958,,1.43,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,67.4,0.184657534
Lenovo,ThinkPad X1 Yoga,Workplace,Laptop,355,0.19,,,US,15-Nov,https://www.lenovo.com/medias/PCF-ThinkPad-X1-Yoga.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMjE3NDh8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZjMvaGY0LzkzNTIxNDkwNzM5NTAucGRmfDczNDA5NDY3MTU4Y2Y3NzRiMjliZGRlNTEyNGIzODZiOGRiYmQ1OWMwNzk5YjFjYWFjYTkyNTk2ODI0OTM5ZjY,b888ab027eb4782f10bc07d5467ed10a,0.1746,,1.8,CN,14,,,,,,1/11/2020,Initial Parsing,,,,,,,,,#DIV/0!,#DIV/0!
Lenovo,ThinkPad X240,Workplace,Laptop,275,0.25,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-X240.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMzQ4MDl8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMzEvaGE4LzkzNTIxNDk3NjIwNzgucGRmfGYyNzBkNzI0NjVlNWVlNGIxMjU2YmExNDVmOGJjMjcwZWM0NmFhMDBiOGNkODAzZDVjNDg5ZWU2ZDJkZjE4ZWM,07fd7f195359fe3ecb54b0cb30e730cd,0.1564,,1.62,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,68.75,0.188356164
Lenovo,ThinkPad X240s,Workplace,Laptop,271,0.25,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-Lenovo-ThinkPad-X240s.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMzk2MTB8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZDkvaDBhLzkzNTIxNDk1OTgyMzgucGRmfGY1YWRhNzAwOWYyNzQ1MjU2ZmMzMjg3Y2VkZjQ0NTJhYTQxNDgwNDVjZmEyMjIwYTk0ZjI0ODU2NjMxYmIxYzA,192950197c2ca1f004479b5c42b3fbd0,0.155,,1.286,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,67.75,0.185616438
Lenovo,ThinkPad X250,Workplace,Laptop,269,0.24,,4,US,15-Aug,https://www.lenovo.com/medias/PCF-ThinkPad-X250.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMDkxODB8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNjQvaDA4LzkzNTIxNTAxODgwNjIucGRmfGFlMDY2ZDExNDYxYTYyMmYzNTg2NjAzNTg5NmJlMWEyZGRlNjBhMGU4NDZjMTdkNjRiMThkMDE3Mjk4OThjNDU,895e0459d8e294e7230d4a242e293c97,0.1561,,1.49,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,67.25,0.184246575
Lenovo,ThinkPad X260,Workplace,Laptop,400,0.18,,4,US,15-Dec,https://www.lenovo.com/medias/PCF-ThinkPad-X260.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyODkxOTd8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNjkvaGM4LzkzNTIxNTA3Nzc4ODYucGRmfGRkMjBjMzJkMTg3Y2VkZDMxYjdmYWRkYjMxYzU3YzIwMmU1OGYxNWY0MzU4NWVmZDc1MTBiZGY1Mzc4ODczNGQ,fa0725e8f8057c557fb5754c5a8f02e0,0.135,,1.624,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,100,0.273972603
Lenovo,ThinkPad X270,Workplace,Laptop,668,0.1,,5,US,16-Nov,https://www.lenovo.com/medias/PCF-ThinkPad-X270.pdf?context=bWFzdGVyfEVDTy1QQ0YtTk9URUJPT0t8MTUxNzY3fGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGLU5PVEVCT09LL2g4Yi9oMDAvOTQ1MjU3MjgwMzEwMi5wZGZ8MDcxZjUxYjAwNGIxYzllNDQ5NGYyODM1YzExMTM0YjExODI1YzBjNDM3YmY4MGNkOWZiOTJkNjNiNDQzMDIwYw,a374f08dbccbb84088092fdf842d3360,0.1677,,1.58,CN,12.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,133.6,0.366027397
Lenovo,ThinkPad X390,Workplace,Laptop,229,0.15,,5,EU,19-Sep,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x390-update.pdf,813e53e9a5a7d230b9d9a21ad46f47a3,0.1616,,1.22,CN,13.3,,,,,,1/11/2020,Initial Parsing,,,,,,,,,45.8,0.125479452
Lenovo,ThinkSmart Hub 500,Workplace,Monitor,458,0.55,,5,US,18-Feb,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksmart-hub-500.pdf,3e3e09c5a2e70eaea78abd2a92e2bb51,0.3035,,2.5,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,91.6,0.250958904
Lenovo,ThinkSmart Hub 700,Workplace,Monitor,293,0.15,,3,EU,18-Oct,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksmart-hub-700.pdf,b67873887bdecb87a58384f69c3edfd8,0.2355,,3,CN,11.6,,,,,,1/11/2020,Initial Parsing,,,,,,,,,97.66666667,0.267579909
Lenovo,ThinkSystem SE350,Datacenter,Server,3664,0.5,,3,US,20-Apr,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-se350.pdf,7caf39783caf119b87822f16ea07c98d,0.1793,,3.6,Asia,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,1221.333333,3.346118721
Lenovo,ThinkSystem SR250,Datacenter,Server,2410,0.77,,3,US,20-Apr,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr250.pdf,b45f5ac41478a40950cc67a566f96f2b,0.1382,,12.3,Asia,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,803.3333333,2.200913242
Lenovo,ThinkSystem SR635,Datacenter,Server,6267,0.7,,3,US,19-Aug,https://static.lenovo.com/ww/docs/regulatory/pcf-thinksystem-sr635.pdf,ede0d95218ada81dfc9ec1ce422043b0,0.1936,,16.5,Asia,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,2089,5.723287671
Lenovo,ThinkSystem SR645,Datacenter,Server,13036,0.34,,3,US,20-Jun,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr645.pdf,0e96d1c1f1638fd2c9f559c39b260288,0.5741,,20.2,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,4345.333333,11.90502283
Lenovo,ThinkSystem SR655,Datacenter,Server,10058,0.43,,3,US,19-Aug,https://static.lenovo.com/ww/docs/regulatory/pcf-thinksystem-sr655.pdf,71a3f8e490137075ee80a364f80700e5,0.6456,,35.4,Asia,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,3352.666667,9.185388128
Lenovo,ThinkSystem SR665,Datacenter,Server,13737,0.33,,3,US,20-Jun,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr665.pdf,b088643cc301aeebdd16234e2250e1b7,0.5455,,38.8,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,4579,12.54520548
Lenovo,ThinkSystem SR850P,Datacenter,Server,25144.2,0.73,,3,US,20-Jan,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr850p.pdf,3f12942659ab33304f81e822347474a6,0.2473,,25,Asia,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,8381.4,22.96273973
Lenovo,ThinkVision E22-20/T22s-20,Workplace,Monitor,295,0.42,,5,,20-Jun,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkvision-e22-20_t22s-20.pdf,1e8646a0eb3c4518973a9d9cd31c5e2d,0.2847,,3.9,CN,21.5,,,,,,1/11/2020,Initial Parsing,,,,,,,,,59,0.161643836
Lenovo,ThinkVision E24-20/T24s-20,Workplace,Monitor,405,0.35,,5,,20-Jun,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkvision-e24-20_t24s-20.pdf,4e6093f8b4e1c39ed320968f3b836d2c,0.2914,,4.8,CN,23.8,,,,,,1/11/2020,Initial Parsing,,,,,,,,,81,0.221917808
Lenovo,ThinkVision L24q-20,Workplace,Monitor,649.5,0.45,,5,WW,17-Feb,https://www.lenovo.com/medias/PCF-ThinkVision-L24q-20.pdf?context=bWFzdGVyfHJvb3R8MjQzOTI2fGFwcGxpY2F0aW9uL3BkZnxoOGIvaGQxLzk0ODYzNjAyNDgzNTAucGRmfGRhZjQ3ODU2OTYzZjZlMTk1YzU0NjBjNGE0MmRiOTU2MzE3ZThmNzc4OWY4NmY4MWZmMTE0NmI1MTFkMDJhNTE,fcab0ff411580319bc85c21fe82c53d6,0.2288,,4.65,CN,,,,,,,1/11/2020,Initial Parsing,,,,,,,,,129.9,0.355890411
Lenovo,ThinkVision L27q-20,Workplace,Monitor,754.5,0.2,,5,WW,17-Feb,https://www.lenovo.com/medias/PCF-ThinkVision-L27q-20.pdf?context=bWFzdGVyfHJvb3R8NjUwNDV8YXBwbGljYXRpb24vcGRmfGgwNy9oYWQvOTQ4NjM2MDgzODE3NC5wZGZ8ZGZkNDcyYjc5OTY0NzY3NDllZDgzZjkwN2RlZGUxYzZlOTc1OGFlNzFhZTIwNDhhMzAxZTJiZWZhNzczZjExOQ,1624b181339ffa5d453e6a74811f13a9,0.2266,,7.17,CN,27,,,,,,1/11/2020,Initial Parsing,,,,,,,,,150.9,0.413424658
Lenovo,ThinkVision L27q,Workplace,Monitor,444,0.53,,3,WW,16-Oct,https://www.lenovo.com/medias/PCF-ThinkVision-L27q.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw3OTcxNnxhcHBsaWNhdGlvbi9wZGZ8c29jaWFsX3Jlc3BvbnNpYmlsaXR5L2gzNi9oYTMvOTQxMTQ3NzQzODQ5NC5wZGZ8MDhjN2NlNTkxYzA0MzY5MzI1NDZkNWEzYTNkNjM5Y2U1NjI4YTM0ZWM1NmZmMjAxZDMwNDliY2NmOTg1MDI3ZQ,e8da4ebac8611ba6d482bef8c25a6234,0.1937,,7.5,CN,27,,,,,,1/11/2020,Initial Parsing,,,,,,,,,148,0.405479452
